196904,  -2.75,  -2.10,   0.23,   0.73,   4.97,   0.41,  -4.59,  -1.52,  -1.93,   2.54,  -1.68,   4.59,   2.89,   0.50,   1.51,  -1.86,  -2.87,   0.62,  -2.73,  -0.84,  -0.94,   1.42,  -1.95,   1.40,   0.51,  -0.69,   2.76,   3.75,   0.97, -99.99, -99.99, -99.99,   2.29,   1.11,   5.96,  -0.29, -99.99, -99.99
196905,  -9.47,  -0.71,  10.69,  -0.29,  13.40,   0.47,  -0.89,  -1.46,   0.55,   0.98,   3.27,   2.87,   3.24,   0.51,   6.87,   1.18,  -2.80,   0.61,  -0.65,  -0.62,  -1.23,  -0.86,  -2.21,   2.40,   0.15,  -1.35,   1.53,   4.58,  -0.20, -99.99, -99.99, -99.99,  -1.21,   2.17,  -2.10,  -0.52, -99.99, -99.99
196906, -18.82, -12.32, -10.75, -18.36, -17.38,  -9.39,  -8.08, -10.59, -12.26, -19.38, -13.21, -13.05, -11.80,  -9.35, -11.73, -10.28, -11.51, -13.64, -11.67, -12.05,  -9.54, -13.73, -12.45, -10.86, -11.73, -11.61,  -4.47, -11.94,  -5.82, -99.99, -99.99, -99.99, -16.79, -10.29, -13.68, -11.72, -99.99, -99.99
196907, -16.43, -12.01, -10.56,  -7.71,  -9.13,  -7.35,  -5.82,  -9.96, -12.62, -12.20, -11.61,  -7.71, -11.94,  -6.94, -10.83, -10.64, -12.18,  -9.51,  -9.61,  -9.85,  -8.10, -12.16, -10.63,  -8.42,  -9.71, -11.82,  -5.61, -14.69,  -3.10, -99.99, -99.99, -99.99, -11.40, -10.62,  -8.34, -11.32, -99.99, -99.99
196908,   3.58,   5.75,   6.77,   3.98,   6.56,   5.18,   0.34,   4.11,   0.48,   7.96,   6.92,   5.26,   7.37,   5.59,   6.84,   3.38,   0.76,   5.00,   1.96,   6.15,   4.53,   5.83,   5.87,   7.03,   4.79,   5.36,   2.55,   4.88,  -1.06, -99.99, -99.99, -99.99,   4.73,   8.23,   8.52,   7.56, -99.99, -99.99
196909, -11.44,   3.73,  -9.52,  -3.13,  -3.77,  -1.86,  -0.49,  -4.62,  -5.17,  -2.36,  -1.43,  -0.51,   2.20,  -1.21,  -9.08,  -4.57,  -3.86,  -2.98,  -3.25,  -2.68,  -2.02,  -2.96,  -2.22,  -1.20,  -1.90,  -1.69,  -4.14,  -0.35,  -3.72, -99.99, -99.99, -99.99,  -2.45,  -0.80,  -3.39,   0.17, -99.99, -99.99
196910,  -1.06,   1.34,   3.09,   0.22,  10.50,   8.08,   8.81,   9.31,   9.84,  10.15,   7.97,   5.89,  10.41,   8.84,   2.61,   9.14,   6.03,   9.83,   8.86,  10.11,   7.43,  15.86,   8.48,  12.91,  13.29,   5.66,   6.49,  18.83,   7.48, -99.99, -99.99, -99.99,  12.60,   9.15,   7.52,  16.10, -99.99, -99.99
196911, -13.28,  -1.69,  -4.49,  -7.03, -10.14,  -4.59,  -1.22,  -7.75,  -5.45,  -8.99,  -6.08,  -5.61,  -4.35,  -4.01,  -6.88,  -6.05,  -6.20,  -7.46,  -5.53,  -4.90,  -4.15,  -6.05,  -9.15,  -3.36,  -7.82,  -9.20,  -1.27,  -1.63,  -4.30, -99.99, -99.99, -99.99,  -6.14,  -4.48,  -7.30,  -6.13, -99.99, -99.99
196912,  -9.01,  -9.28, -10.23, -12.91, -11.23,  -3.87,  -6.51,  -8.18,  -8.99, -12.31,  -5.58,  -4.46,  -3.47,  -3.22,  -4.50,  -6.62, -12.34,  -7.19,  -7.03,  -5.57,  -4.95,  -9.61,  -9.13,  -4.31, -10.55, -12.03,  -3.80,  -0.61,  -1.41, -99.99, -99.99, -99.99,  -6.83,  -7.12,  -7.89,  -6.23, -99.99, -99.99
197001,  -9.04,   3.75,  -1.46,   1.84,  -5.14,  -1.81,  -1.67,  -2.10,  -4.09,  -8.11,  -3.72,  -7.94,  -7.19,  -3.38,  -7.55,  -1.52,   1.30,  -2.73,  -2.37,  -3.36,  -2.23,  -4.66,  -5.47,  -4.63,  -1.99,  -3.72,  -3.14, -11.12,  -2.95, -99.99, -99.99, -99.99,  -6.23,  -4.30,  -5.78,  -8.80, -99.99, -99.99
197002, -11.21,   3.29,   3.59,   3.96,   4.34,   4.07,   6.70,   3.26,   1.62,   5.17,  -1.58,   2.95,   0.56,   3.49,   7.28,   5.37,   3.20,   9.53,   5.45,   3.14,   3.30,   1.82,   1.53,   1.59,   6.29,   7.30,   8.68,   6.15,   6.83, -99.99, -99.99, -99.99,   3.10,   2.51,   9.62,   5.34, -99.99, -99.99
197003, -11.85,   2.44,  -5.88,  -3.16,  -3.01,  -0.21,   4.54,  -1.91,  -3.30,  -6.70,   1.68,  -0.57,  -2.18,  -1.56,  -2.53,  -2.39,   0.70,  -2.03,   0.24,  -2.16,  -2.11,  -5.56,  -2.46,  -4.82,  -3.24,  -1.37,   0.96,  -7.53,   3.22, -99.99, -99.99, -99.99,  -5.60,  -2.81,  -2.17,  -6.17, -99.99, -99.99
197004, -19.35, -16.30, -21.49, -19.48, -18.30, -11.36,  -3.29, -11.38, -18.31, -21.96, -18.25, -15.58, -17.79, -14.33, -13.29, -17.27, -11.98, -14.14, -14.56, -16.00, -15.36, -20.94, -17.18, -19.73, -18.56, -14.88,  -6.98, -20.86,  -6.51, -99.99, -99.99, -99.99, -21.78, -15.71, -16.31, -23.72, -99.99, -99.99
197005, -45.08,  -6.49,  -4.75,  -3.84, -10.50,  -8.88,  -0.66,  -9.08,  -5.90,  -8.37,  -7.49,  -7.70, -15.52,  -7.97,  -0.81,  -9.86,  -8.91, -10.15,  -7.91, -10.11, -10.57,  -9.59,  -9.47, -12.61, -11.27,  -8.98,  -5.86, -10.12,  -5.46, -99.99, -99.99, -99.99, -10.60, -10.85,  -9.77, -10.93, -99.99, -99.99
197006, -24.64,   1.33,  -6.93, -10.69, -11.40,  -3.90,   2.27,  -5.42,  -9.07, -11.31, -11.70,  -8.05,  -9.61,  -5.71,  -4.44,  -5.35,  -8.17,  -9.73,  -6.30,  -7.74,  -9.83, -10.61,  -9.10, -10.85, -11.91, -10.26,  -2.82,  -5.33,  -3.98, -99.99, -99.99, -99.99,  -9.23,  -6.03,  -7.35, -10.28, -99.99, -99.99
197007,   1.06,   7.26,  16.73,  -0.26,   5.26,   4.54,   3.61,   8.27,   4.65,   8.50,   1.99,   8.42,   6.37,   4.77,  15.44,   5.17,   7.00,   5.67,   4.16,   3.70,   3.81,   3.25,   7.49,   1.26,   3.78,   5.54,   4.15,  11.82,   7.18, -99.99, -99.99, -99.99,   4.67,   7.51,   6.65,   4.53, -99.99, -99.99
197008,  -3.56,   4.34,  10.09,  11.64,   7.56,   2.10,  -0.53,   5.49,   9.95,  11.16,  11.87,   3.36,   6.41,   4.74,   6.41,   6.54,   3.04,   5.35,   4.91,   6.07,   7.32,   8.14,   8.40,   7.19,   8.45,   7.99,   3.27,   5.34,   3.98, -99.99, -99.99, -99.99,   5.39,   5.02,   7.20,   6.06, -99.99, -99.99
197009,  29.50,   7.58,  13.39,  13.00,  13.81,  10.57,   3.39,  14.57,  16.88,  17.50,   6.33,  12.29,  12.83,   8.51,   7.82,  11.09,  12.65,  11.08,   9.37,  14.21,  15.25,  20.24,  13.07,  16.11,  15.97,  12.82,   2.35,  16.55,   0.77, -99.99, -99.99, -99.99,  17.56,  12.50,   9.98,  21.45, -99.99, -99.99
197010, -15.30,  -2.41,  -2.85,   2.50, -11.36,  -0.78,   3.23,  -2.86,  -6.62, -12.14,  -5.74,  -7.99,  -3.41,  -4.52,   1.50,  -7.79,  -6.09,  -6.10,  -4.94,  -8.18,  -7.29, -12.00,  -8.71,  -9.82,  -8.40,  -2.87,  -0.10,  -6.28,  -0.58, -99.99, -99.99, -99.99,  -8.74,  -3.73,  -6.87,  -8.86, -99.99, -99.99
197011,  -4.67,  -3.20,   1.13,  -8.01,   1.47,   3.25,   4.37,  -0.32,  -3.05,  -5.34,  -0.35,  -1.43,  -0.86,   1.08,   3.63,   0.49,  -2.28,   3.56,  -1.24,  -1.42,  -1.72,  -3.59,   0.41,  -1.34,  -4.12,   0.73,   4.76,   0.38,   8.79, -99.99, -99.99, -99.99,  -4.16,   1.47,   3.49,  -1.36, -99.99, -99.99
197012,   7.74,   0.33,   2.24,   3.63,   9.80,   6.76,   3.13,  18.63,  18.64,   7.69,  13.08,   9.80,  12.15,   9.73,   1.82,   6.69,  11.92,  10.58,   6.53,   9.42,   9.13,   5.76,   5.76,   7.67,  12.23,   7.91,   7.61,   5.98,   6.75, -99.99, -99.99, -99.99,  11.14,  10.91,   9.35,   5.15, -99.99, -99.99
197101,  12.61,   6.92,   8.98,  15.37,  17.59,  10.86,   8.03,  16.39,  18.86,  22.97,  20.14,  14.92,   7.72,   9.32,   8.22,  14.47,  19.58,  13.09,  12.95,  12.06,  12.79,  18.77,  15.95,  16.70,  13.95,  22.42,   8.64,  11.53,   4.81, -99.99, -99.99, -99.99,  18.18,  13.84,  12.59,  17.69, -99.99, -99.99
197102,  11.37,   7.11,   3.60,  -5.02,   4.53,   6.04,   4.95,  12.68,  14.09,   1.00,   0.66,   3.66,   6.47,   3.54,   4.06,   4.31,  11.43,   1.85,   3.64,   7.22,   4.25,   5.38,   3.88,   5.14,   8.83,   3.93,  -1.26,   4.36,  -1.98, -99.99, -99.99, -99.99,   4.76,   6.03,   3.04,   6.87, -99.99, -99.99
197103,   0.66,   5.11,   3.31,   7.41,   3.18,   5.11,   5.67,  -0.23,   4.50,   5.20,   3.01,   3.29,   5.97,   3.36,   2.10,   9.69,   3.01,   2.58,   4.53,   4.81,   6.78,   7.94,   3.56,   6.97,   7.41,   4.53,   0.00,  13.50,   1.74, -99.99, -99.99, -99.99,   7.24,   9.76,   6.80,   8.16, -99.99, -99.99
197104,  17.24,   0.70,   2.86,   8.36,   3.48,   1.14,   2.46,  -1.75,  -1.94,   3.48,   1.71,   2.84,   1.78,   5.60,   3.75,  -0.18,   2.93,   5.40,   2.58,   3.77,   2.51,   4.80,   5.99,   1.40,   2.93,  10.81,  -0.37,   5.58,  -2.47, -99.99, -99.99, -99.99,   0.30,   2.41,   2.49,  -0.03, -99.99, -99.99
197105, -12.15,  -5.10,  -5.65,  -2.29,  -1.89,  -3.93,  -8.06,  -4.13,  -4.08,  -7.97,  -7.60,  -5.18,  -6.76,  -2.59,  -5.30,  -6.19,  -8.60,  -4.82,  -6.62,  -4.86,  -5.35,  -5.98,  -4.71,  -3.83,  -5.91,  -6.86,  -4.77,  -2.59,  -3.48, -99.99, -99.99, -99.99,  -6.41,  -4.09,  -6.04,  -5.84, -99.99, -99.99
197106,  -1.47,  -3.79,  -0.89,  -4.67,  -2.51,  -0.70,  -1.23,  -6.98,  -4.82,   2.82,  -2.95,  -2.66,  -2.16,  -1.23,  -0.37,  -3.39,  -3.88,  -4.50,  -3.91,  -3.24,  -1.68,  -2.82,  -0.61,  -2.89,  -1.40,  -2.27,   0.04,  -1.18,   2.44, -99.99, -99.99, -99.99,  -1.82,  -0.89,  -1.45,  -1.43, -99.99, -99.99
197107,  -9.44,  -1.43,  -2.01,  -5.80,  -7.97,  -2.87,   0.43,  -7.46,  -8.72, -10.33,  -9.83,  -4.09,  -6.25,  -5.13,  -3.27,  -5.10,  -7.42,  -2.57,  -6.22,  -4.54,  -7.52,  -9.75,  -5.99,  -6.54,  -5.46,  -4.78,  -1.96,  -5.59,  -0.93, -99.99, -99.99, -99.99,  -6.42,  -5.18,  -4.14,  -9.84, -99.99, -99.99
197108,  -5.40,  -6.36,  -0.21,  -1.41,   5.61,   0.91,   3.15,   6.49,   4.70,   6.70,   4.86,   0.49,   2.50,   5.28,   1.92,   4.02,   4.98,   3.88,   6.53,   6.46,   8.21,   5.07,   7.73,   5.75,   3.68,  12.46,  -1.91,   4.57,  -1.17, -99.99, -99.99, -99.99,   0.57,   3.62,   5.55,   3.08, -99.99, -99.99
197109,   0.42,  -4.24,  -1.61,  -7.67,   1.14,  -1.17,  -1.85,   3.10,   3.43,   5.22,   2.19,  -3.25,   2.66,  -0.30,  -1.27,  -1.18,  -0.33,  -2.56,  -4.78,  -0.27,  -2.27,  -2.54,   2.94,  -1.29,  -0.23,   2.16,   0.22,   1.27,  -1.52, -99.99, -99.99, -99.99,  -0.72,   0.47,   0.24,  -1.13, -99.99, -99.99
197110, -13.51, -13.95, -10.22, -10.42,  -6.47,  -4.36,  -5.68,  -7.37,  -6.08,  -8.28,  -0.39,  -4.63,  -3.80,  -5.60,  -5.41,  -5.49,  -7.49,  -6.36,  -8.78,  -4.56,  -8.10,  -6.94,  -6.77,  -6.56,  -5.69,  -5.85,  -1.76,  -7.99,   1.80, -99.99, -99.99, -99.99,  -5.93,  -5.21,  -2.88,  -8.63, -99.99, -99.99
197111,  -4.49,  -3.28,  -2.08,  -7.17,  -5.87,  -3.22,   1.07,  -5.81,  -3.91,  -7.20,   1.10,  -3.87,  -5.55,  -2.35,  -0.91,  -3.99,  -0.86,  -5.48,  -3.50,  -3.64,  -3.70,  -2.97,  -2.84,  -4.41,  -5.26,  -3.13,  -1.04,   1.20,  -1.06, -99.99, -99.99, -99.99,  -4.64,  -3.07,  -3.61,  -4.73, -99.99, -99.99
197112,   7.07,  10.22,  12.15,  14.47,  11.17,  11.18,   7.35,  11.23,  12.68,   9.87,  10.13,   9.76,  13.26,  10.35,   9.80,  11.88,  10.93,  11.54,  12.88,  11.22,  13.18,  15.56,  11.38,  13.68,  14.96,  13.05,   8.31,  17.68,   7.22, -99.99, -99.99, -99.99,  15.02,  12.09,   7.33,  16.17, -99.99, -99.99
197201,  40.80,  19.06,   9.79,  11.23,  10.68,   5.56,   7.48,  12.14,  11.56,  15.96,  12.52,   6.06,   5.19,   7.33,   4.96,  10.34,  16.06,   6.50,  10.10,  11.82,  11.21,  18.79,  17.68,  13.70,  12.62,   9.81,   1.40,  10.75,   1.01, -99.99, -99.99, -99.99,  11.77,   8.31,   6.88,  14.88, -99.99, -99.99
197202,  -0.69,   3.57,   8.10,   9.06,   4.00,   3.98,   7.58,   1.03,   0.29,   1.00,   2.64,   3.54,   6.30,   5.06,   3.31,   6.02,   7.58,   3.55,   5.35,   5.31,   3.44,   6.32,   3.99,   8.10,   7.92,   2.52,   2.76,  11.01,  -2.23, -99.99, -99.99, -99.99,  10.25,   4.64,   1.73,   3.88, -99.99, -99.99
197203,   0.37,  -0.83,  -3.10,  -5.27,  -1.57,   0.18,  -0.17,  -3.39,  -2.80,   1.59,   0.28,   1.49,  -1.13,   1.14,  -3.55,   0.54,  -0.93,   0.58,   0.35,   0.17,   0.53,   0.40,  -0.57,   0.48,   1.85,   0.17,  -1.96,   1.96,  -0.03, -99.99, -99.99, -99.99,  -0.05,   0.18,   2.45,  -2.72, -99.99, -99.99
197204,  -4.20,  -1.30,  -3.28,   0.18,  -0.06,  -0.74,   2.12,  -2.25,  -0.73,  -2.95,   2.74,   3.60,   2.05,   0.37,  -0.11,   1.43,  -2.12,   0.10,   0.89,   1.29,   1.73,   3.06,   1.79,   0.50,  -1.32,   1.05,   0.82,  -3.34,  -2.31, -99.99, -99.99, -99.99,   0.20,  -1.45,   0.91,  -1.66, -99.99, -99.99
197205,  -1.02,   3.01,  -2.90,  -0.74,  -3.35,  -1.73,  -1.68,  -2.32,  -7.92,  -4.98,  -2.40,  -1.91,   1.97,  -0.57,   2.15,  -2.26,  -5.69,  -5.30,  -2.92,  -2.64,   0.22,  -1.79,  -1.60,  -0.55,  -0.34,  -1.26,  -1.57,   3.69,  -0.52, -99.99, -99.99, -99.99,  -1.93,  -3.20,  -3.49,  -3.40, -99.99, -99.99
197206,  11.96,  -2.20,  -2.67,  -1.06,  -3.72,  -2.15,  -3.98,  -1.79,  -4.99,  -2.53,  -5.92,  -3.05,  -0.98,  -0.98,  -1.74,  -2.41,  -7.52,  -4.28,  -3.74,  -4.37,  -2.21,  -2.85,  -3.38,  -1.53,  -4.76,  -6.77,  -1.38,  -5.80,  -1.36, -99.99, -99.99, -99.99,  -5.83,  -6.96,  -3.73,  -4.52, -99.99, -99.99
197207, -15.18,   0.64,  -1.84,  -3.01,  -5.47,  -1.77,  -6.68,  -4.29,  -4.56,  -5.73,  -0.19,  -2.18,  -6.31,  -0.50,  -2.73,  -2.86,  -2.98,  -0.39,  -3.08,  -2.55,  -2.41,  -2.23,  -2.38,  -4.30,  -1.24,  -3.72,  -1.19,   0.90,   0.36, -12.88, -99.99, -99.99,  -6.78,  -6.74,  -3.67,  -5.68, -99.99, -99.99
197208,  -5.53,   0.62,   6.49,  11.55,  -0.92,   0.46,   0.32,  -2.21,  -0.73,  -7.78,  -7.54,   1.53,  -0.81,   2.56,  14.46,  -0.10,  -0.44,   1.55,   3.78,   1.08,   1.29,  -0.15,   0.33,   1.57,  -1.59,   0.44,   4.07,   3.14,   4.60,   8.26, -99.99, -99.99,   1.29,  -1.44,   2.45,   0.47, -99.99, -99.99
197209,  -2.56,  -6.67,  -2.95,  -3.51,  -1.41,  -2.04,  -6.08,  -4.61,  -3.41,  -2.40,  -6.16,  -3.42,  -2.84,  -2.27,  -2.01,  -3.94,  -2.88,  -3.82,  -3.54,  -3.14,  -3.09,  -3.23,  -2.97,  -3.52,  -5.96,  -5.75,   0.47,  -4.70,   0.20,  -7.57, -99.99, -99.99,  -4.98,  -3.66,  -1.95,  -4.84, -99.99, -99.99
197210,   3.35,  -2.92,   1.09,  -0.20,  -4.90,  -0.10,  -0.62,   4.66,  -2.63,  -7.78,   2.52,   1.31,  -4.46,  -0.89,   1.54,  -2.25,  -4.55,  -3.99,  -2.98,  -2.20,  -2.73,  -1.61,  -4.19,  -4.27,  -2.23,   0.71,   4.31,  -2.07,   5.82,  -0.43, -99.99, -99.99,  -2.02,  -3.16,  -0.70,  -4.42, -99.99, -99.99
197211,   4.30,   1.79,   7.49,  14.93,   7.28,   3.89,  10.07,   4.75,  10.89,   6.03,   0.14,   7.46,   2.40,   3.84,   8.01,   3.73,   7.23,   4.79,   8.98,   2.96,   5.01,   2.92,   5.04,   3.50,   3.88,   2.82,  10.60,   1.75,   6.68,   9.17, -99.99, -99.99,   3.59,   8.29,   5.06,   2.92, -99.99, -99.99
197212, -10.72,  -0.11,   1.15,   5.76,   1.80,  -1.49,  -3.00,  -2.53,  -5.67,  -7.93,   4.32,  -1.32,   0.36,   0.30,  -0.24,  -2.97,  -4.88,  -2.97,  -3.73,  -0.84,  -2.27,  -2.13,  -2.84,   0.45,  -2.20,  -4.13,  -3.53,  -4.95,  -0.87,   0.06, -99.99, -99.99,  -3.95,  -2.48,  -3.62,  -3.23, -99.99, -99.99
197301,  -2.28,   8.67,   5.73,   2.05,  -6.76,  -2.17,  -1.58,  -5.63,  -6.27,  -5.75,  -4.71,  -4.22,  -4.71,  -3.19,   3.82,  -1.53,   1.66,  -5.42,  -0.48,  -3.43,  -2.88,  -4.14,  -6.26,  -6.04, -11.94,  -4.60,  -6.14,  -8.05,  -2.95,  -6.00, -99.99, -99.99,  -7.11,  -5.85,  -6.39,  -6.77, -99.99, -99.99
197302, -10.00,   5.90, -11.46,  -3.58,  -9.96,  -3.94,  -1.60,  -8.99,  -8.58,  -9.52,  -8.94,  -4.55,  -7.90,  -5.06,  -8.42,  -7.23,  -9.02,  -6.71,  -4.87,  -7.87,  -8.33,  -9.12,  -8.55,  -8.66, -11.23,  -7.05,  -5.23, -12.22,  -1.85,  -8.51, -99.99, -99.99,  -8.60, -10.01,  -7.32,  -9.44, -99.99, -99.99
197303, -11.95,  -2.12,  -1.91,  -3.97,  -1.84,  -2.77,  -2.77,  -2.48,  -4.83,  -3.52,   0.68,  -1.88,  -3.87,  -1.47,  -0.04,  -3.80,  -3.50,  -2.03,   3.49,  -1.18,  -3.57,  -3.06,  -2.90,  -3.15,  -5.65,   1.81,  -0.94,  -3.36,  -1.40,  -5.97, -99.99, -99.99,  -5.50,  -6.08,  -2.73,  -3.80, -99.99, -99.99
197304,  -6.88,  -1.22,  -6.27,  -7.86,  -7.98,  -5.64,  -4.00,  -8.86,  -9.54,  -8.25,  -7.10,  -4.12, -10.71,  -6.21,  -1.16,  -9.01,  -7.61,  -3.56,  -4.39,  -5.29,  -6.19,  -9.23,  -8.18,  -9.51, -10.72,  -8.60,  -3.75,  -8.99,  -0.66, -17.82, -99.99, -99.99,  -8.67,  -9.63,  -9.10, -10.18, -99.99, -99.99
197305,  -8.68,  -1.60, -10.85,  -5.96,  -7.94,  -6.60,  -5.40,  -9.26, -11.22, -13.87,  -8.17,  -5.97,  -7.39,  -6.30,  -6.18, -10.48, -10.49,  -5.67,  -7.45,  -7.20,  -8.16,  -9.98, -10.32, -11.20,  -9.14, -11.09,  -3.41,  -7.14,  -0.69, -28.31, -99.99, -99.99, -11.38,  -9.24,  -7.83, -12.24, -99.99, -99.99
197306,   4.27,   2.72,  -2.45,  -1.23,  -5.28,  -3.64,   0.05,  -3.78,  -8.44,  -2.54,  -4.31,  -2.16,  -5.48,  -2.12,   0.86,  -3.86,  -7.56,  -6.00,  -1.34,  -3.30,  -2.51,  -3.18,  -3.80,  -1.32,  -5.96,  -5.71,   0.92,  -3.22,  -1.79,   6.92, -99.99, -99.99,  -5.42,  -4.99,  -2.58,  -4.13, -99.99, -99.99
197307,  19.21,   9.34,   9.70,  11.41,   9.07,  10.36,   7.05,   8.22,  12.10,  16.43,   6.74,  10.49,  10.74,  11.98,   6.74,  13.76,   9.40,   9.27,  10.25,  11.49,  13.31,  16.73,  15.33,  15.96,  16.25,   8.90,   3.41,   9.82,  -1.24,  23.81,  -8.00, -99.99,  11.35,  12.76,   6.61,  14.01, -99.99,  11.24
197308,  -0.03,  -2.71,  -3.13,   0.23,  -4.41,  -2.41,  -4.43,  -6.24,  -7.94,  -6.21, -10.52,  -0.45,  -5.40,  -4.92,  -3.41,  -8.99,  -8.65,  -4.69,  -2.61,  -3.97,  -3.50,  -5.12,  -6.67,  -4.11,  -6.49,  -3.94,  -4.87,  -7.03,  -1.99,  -4.36,   4.35, -99.99,  -3.39,  -5.45,  -4.67,  -5.19, -99.99,  -4.26
197309,   9.86,   8.91,  18.08,   4.00,   0.92,   7.14,   6.68,   3.69,   6.66,   2.38,   5.70,   5.95,   6.16,   8.09,  11.54,   6.07,   2.89,   9.43,   8.82,   7.74,  10.34,  10.91,   6.30,   9.29,   7.25,   9.98,   7.29,   0.78,   6.25,   0.58,   0.00, -99.99,   6.04,   6.24,   5.34,   6.78, -99.99,   7.03
197310,  -3.03,  11.54,  15.04,  15.16,  -1.29,  -0.54,  -3.96,  -1.65,  -2.63,  -3.33,  -5.75,   0.56,  -1.05,   0.07,  10.95,  -2.75,   2.72,   1.46,   5.93,  -0.60,   0.82,   1.51,  -1.58,  -0.34,  -2.43,  -1.14,  -3.39,  -5.92,  -2.30,  -4.90,  20.83, -99.99,   2.00,  -2.72,  -2.11,  -3.32, -99.99,  -0.21
197311, -19.06,  -2.36,  -5.47,  -6.69, -18.30, -14.61,  -9.33, -22.17, -21.19, -23.46, -20.31, -18.65, -17.34, -19.23,  -9.71, -21.12, -15.12, -18.37, -16.71, -17.29, -19.69, -22.42, -22.14, -19.61, -24.38, -18.70,  -7.67, -25.18,  -9.64,  -5.15,  24.14, -99.99, -19.12, -21.49, -14.19, -20.21, -99.99, -16.76
197312,  -5.59,  11.07,   5.68,  14.00,  -8.62,  -2.18,  -1.25,  -8.31,  -9.46, -12.69,  -7.31,  -1.19,  -3.47,  -2.63,   8.06, -11.51, -14.75,  -5.82,   2.23,  -6.68,  -2.67,  -4.83,  -7.24,  -6.11,  -7.03,  -3.20,   0.99,  -7.19,   2.11, -12.55, -15.28, -99.99,  -7.21,  -5.53,  -4.10,  -5.10, -99.99,  -4.09
197401,  12.15,  20.21,   5.84,   8.65,  24.11,  13.04,   8.03,  17.22,  20.08,  37.60,  11.75,  12.57,  10.17,  12.72,   0.26,  21.08,  18.02,  15.54,  16.28,  15.50,  11.55,  15.70,  19.59,  12.34,  14.99,  14.33,   5.03,  20.05,   5.85,   2.42,   4.92, -99.99,  15.08,  14.16,  10.57,  13.92, -99.99,  11.24
197402,   9.17,   0.61,  -3.01,   1.86,  -2.48,   3.04,   1.75,  -0.09,   1.69,  -0.67,   5.37,   2.74,   1.22,   0.47,  -0.21,   3.70,   2.89,   0.55,   0.61,   1.37,   0.18,  -1.41,  -0.84,   0.00,   6.06,   6.33,   0.94,  -3.98,   1.07,   5.57, -12.50, -99.99,   0.99,   0.22,   0.18,  -0.66, -99.99,   1.21
197403,  -1.20,  -1.98,  -2.08,  -5.82,   0.69,   0.58,  -7.00,   1.65,  -0.69,   2.00,   4.44,   5.36,   3.96,   2.12,  -2.86,   7.68,   2.92,   2.97,   1.43,   2.03,   0.13,   0.58,   2.78,   1.20,   0.79,   2.36,  -5.57,   1.72,  -2.61,   1.02, -14.29, -99.99,   2.60,   3.07,  -0.32,   1.56, -99.99,   0.63
197404,  -8.54,  -8.64,  -8.41,  -6.91,  -6.76,  -5.18,  -2.58,  -2.72,  -5.57,  -4.59,  -7.73,  -0.14,  -3.07,  -3.58,  -5.04,  -3.35,  -1.79,  -5.06,  -1.22,  -3.52,  -4.41,  -5.03,  -3.83,  -6.24,  -6.61,  -5.08,  -8.99,  -8.26,  -9.23,  -7.44, -14.58, -99.99,  -4.26,  -5.22,  -6.35,  -6.96, -99.99,  -4.95
197405,  -7.71,  -9.19, -12.29,  -8.75,  -8.49,  -6.20,  -3.28,  -7.92,  -7.01, -10.05,  -9.29,  -6.45,  -2.94,  -3.58,  -9.64,  -4.76,  -7.41,  -6.74,  -4.98,  -5.39,  -7.24,  -6.74,  -7.40,  -5.98,  -5.40,  -6.91,  -5.35,  -6.50,  -6.34, -22.57, -12.20, -99.99,  -8.02,  -5.65,  -8.89,  -7.55, -99.99,  -6.47
197406,  -9.45,  -0.08,  -0.48,  -6.70,  -2.10,  -1.98,   1.29,  -0.56,  -3.22,  -5.21,  -4.92,  -0.87,   0.53,  -0.40,  -0.58,  -1.97,  -3.33,  -3.42,   4.89,  -2.93,  -2.90,  -3.78,  -3.02,  -3.27,  -3.31,  -0.60,  -6.02,  -1.25,  -4.21, -11.19, -16.67, -99.99,  -3.68,  -3.34,  -5.50,  -2.89, -99.99,  -3.82
197407,  -1.48,   5.55,  -5.33,  -8.26,  -6.71,  -6.41,  -2.52,  -2.69,  -5.04,  -8.88,  -8.04,  -0.43,  -4.27,  -5.32,  -1.22,  -2.36,  -3.20,  -4.72,  -0.55,  -4.11,  -6.64,  -7.45,  -4.64,  -7.97,  -8.79,  -4.40,  -3.53,  -7.80,  -0.12,  -2.57,   6.67, -99.99,  -3.79,  -5.64,  -6.48,  -6.33, -99.99,  -5.68
197408, -11.20,  -8.55,  -9.05,  -1.02,  -9.57,  -8.11,  -5.56,  -9.25,  -5.87, -13.56,  -6.21,  -8.53,  -7.19,  -7.03,  -9.29,  -7.56,  -6.71,  -6.57,  -6.01,  -5.91,  -8.17,  -8.53,  -6.62,  -6.94,  -7.36,  -7.76,  -4.60,  -8.23,  -6.82,  -9.76,  -9.38, -99.99,  -8.74,  -8.64,  -9.74,  -7.03, -99.99,  -8.75
197409, -11.48, -14.22,  -5.03,  -9.93,  -7.94,  -7.38,  -7.76,  -9.03,  -7.11,  -7.54,  -8.23,  -7.95,  -5.04, -10.05,  -6.49,  -6.30,  -5.57,  -8.15,  -7.85,  -9.25, -11.08, -10.50,  -8.05, -11.10,  -8.55,  -7.64,  -7.89,  -8.33,  -2.29, -16.83,  84.48, -99.99, -10.57,  -8.69,  -5.13,  -8.18, -99.99,  -7.97
